"ShortWave","LongWave","AirTemp","RelHum","Rain","time","WindSpeed"
0,206.7400017,3.244996643,0.0020327,0,2014-12-11 19:00:00,8.111372371
0,206.7475014,1.784997559,0.0019841,0,2014-12-11 20:00:00,7.761976713
0,208.8449974,0.329995728,0.0019355,0,2014-12-11 21:00:00,7.418824948
0,208.8449974,0.042489624,0.0018716,0,2014-12-11 22:00:00,7.004856336
0,208.8449974,-0.24500885,0.0018077,0,2014-12-11 23:00:00,6.591666092
0,224.7449989,-0.532499695,0.0017438,0,2014-12-12 00:00:00,6.185000524
0,224.7449989,-0.507498169,0.0017203,0,2014-12-12 01:00:00,6.375265215
0,224.7449989,-0.484991455,0.0016967,0,2014-12-12 02:00:00,6.569058654
0,211.5149994,-0.457495117,0.0016731,0,2014-12-12 03:00:00,6.760793332
0,211.5149994,-0.765005493,0.0016676,0,2014-12-12 04:00:00,6.696530731
0,211.517498,-1.07250061,0.0016618,0,2014-12-12 05:00:00,6.635500281
0,208.8024979,-1.374998474,0.0016561,0,2014-12-12 06:00:00,6.578351358
0,208.8024979,-1.372503662,0.0016458,0,2014-12-12 07:00:00,6.309231954
0,208.8024979,-1.367506409,0.0016355,0,2014-12-12 08:00:00,6.046769769
0,211.8274994,-1.360006714,0.0016251,0,2014-12-12 09:00:00,5.790601151
83.24600029,211.8225021,0.472497559,0.0017375,0,2014-12-12 10:00:00,5.83837724
225.6800041,211.8175049,2.305001831,0.0018498,0,2014-12-12 11:00:00,5.889079945
374.2600021,221.1549988,4.134996033,0.0019621,0,2014-12-12 12:00:00,5.937209553
467.3920059,221.1525002,5.592492676,0.002034,0,2014-12-12 13:00:00,6.527243374
499.5419998,221.1500015,7.052537537,0.0021059,0,2014-12-12 14:00:00,7.119798496
474.435997,237.0249977,8.507539368,0.0021777,0,2014-12-12 15:00:00,7.710647201
401.2280045,237.0249977,8.399995422,0.0022334,0,2014-12-12 16:00:00,7.787930098
295.9440002,237.0249977,8.290040588,0.0022891,0,2014-12-12 17:00:00,7.876745832
104.5039978,233.4524994,8.180001831,0.0023448,0,2014-12-12 18:00:00,7.974055576
0,233.4550018,6.475,0.0023434,0,2014-12-12 19:00:00,7.55462285
0,233.4599991,4.767495728,0.0023419,0,2014-12-12 20:00:00,7.140631942
0,216.8675041,3.070001221,0.0023403,0,2014-12-12 21:00:00,6.740750215
0,216.8675003,2.269998169,0.002249,0,2014-12-12 22:00:00,6.378452978
0,216.8700027,1.470040894,0.0021574,0,2014-12-12 23:00:00,6.014566138
0,230.0999985,0.672502136,0.0020658,0,2014-12-13 00:00:00,5.652617173
0,230.0999985,0.71000824,0.0021197,0,2014-12-13 01:00:00,5.615906588
0,230.0999985,0.747499084,0.0021736,0,2014-12-13 02:00:00,5.585861762
0,281.1374893,0.784997559,0.0022275,0,2014-12-13 03:00:00,5.562851124
0,281.1374893,0.977494812,0.0023064,0,2014-12-13 04:00:00,5.389000417
0,281.1349945,1.165002441,0.0023854,0,2014-12-13 05:00:00,5.214350965
0,229.6224976,1.359994507,0.0024643,0,2014-12-13 06:00:00,5.040500955
0,229.6224976,0.844995117,0.0024773,0,2014-12-13 07:00:00,5.049508057
0,229.6224976,0.339997864,0.00249,0,2014-12-13 08:00:00,5.064599005
0,222.4475021,-0.169958496,0.0025028,0,2014-12-13 09:00:00,5.083849364
78.77999878,222.4399986,1.55249939,0.0025551,0,2014-12-13 10:00:00,5.166771848
216.9340019,222.4350014,3.27250061,0.0026073,0,2014-12-13 11:00:00,5.268408254
360.1520004,249.9599991,4.992494202,0.0026597,0,2014-12-13 12:00:00,5.381005814
450.4599991,249.9575005,6.807496643,0.0028204,0,2014-12-13 13:00:00,5.156040856
481.9060059,249.9475021,8.622537231,0.002981,0,2014-12-13 14:00:00,4.927693465
463.7149963,264.1549988,10.43500671,0.0031418,0,2014-12-13 15:00:00,4.69722526
392.4049911,264.152504,10.77749786,0.0032808,0,2014-12-13 16:00:00,4.889742566
289.6689987,264.1550064,11.12500153,0.0034196,0,2014-12-13 17:00:00,5.099022639
100.7999992,262.1399994,11.47249756,0.0035587,0,2014-12-13 18:00:00,5.333425326
0,262.1399994,9.930001831,0.0035259,0,2014-12-13 19:00:00,4.883053648
0,262.1475067,8.385003662,0.003493,0,2014-12-13 20:00:00,4.434571575
0,239.1450043,6.837495422,0.0034601,0,2014-12-13 21:00:00,3.995624149
0,239.1499977,5.772492981,0.0033022,0,2014-12-13 22:00:00,4.162518791
0,239.1525002,4.705041504,0.0031441,0,2014-12-13 23:00:00,4.387058465
0,233.5050011,3.637498474,0.0029862,0,2014-12-14 00:00:00,4.661206759
0,233.5050011,3.184999084,0.002968,0,2014-12-14 01:00:00,4.798606641
0,233.5074997,2.735032654,0.0029498,0,2014-12-14 02:00:00,4.968151661
0,233.0849991,2.284997559,0.0029316,0,2014-12-14 03:00:00,5.167600959
0,233.0875015,1.937493896,0.0029531,0,2014-12-14 04:00:00,5.117990985
0,233.0850029,1.584992981,0.0029748,0,2014-12-14 05:00:00,5.086278844
0,233.8699989,1.234994507,0.0029963,0,2014-12-14 06:00:00,5.073327866
0,233.8724976,1.217500305,0.0030513,0,2014-12-14 07:00:00,4.911184261
0,233.8724976,1.199990845,0.0031062,0,2014-12-14 08:00:00,4.751466201
0,227.8875008,1.18000946,0.0031614,0,2014-12-14 09:00:00,4.596193993
77.22599792,227.8875008,2.944993591,0.0033282,0,2014-12-14 10:00:00,4.774778176
215.9959984,227.8799973,4.710038757,0.0034951,0,2014-12-14 11:00:00,4.951654436
356.0319901,261.0075073,6.477548218,0.0036619,0,2014-12-14 12:00:00,5.126836298
445.9759979,260.9999924,8.527497864,0.0039395,0,2014-12-14 13:00:00,5.241674932
477.5510025,260.9949951,10.58249817,0.004217,0,2014-12-14 14:00:00,5.376714235
453.4850006,289.7350006,12.63499603,0.0044945,0,2014-12-14 15:00:00,5.542317289
384.0189972,289.7324982,13.14499817,0.004726,0,2014-12-14 16:00:00,5.73714322
283.7190018,289.7324905,13.65500031,0.0049576,0,2014-12-14 17:00:00,6.01963929
97.72400093,283.5299911,14.16499481,0.0051891,0,2014-12-14 18:00:00,6.384521181
0,283.534996,12.44500122,0.0051608,0,2014-12-14 19:00:00,5.726404788
0,283.5400009,10.725,0.0051327,0,2014-12-14 20:00:00,5.107368473
0,250.375,9.007493591,0.0051044,0,2014-12-14 21:00:00,4.550154578
0,250.3800011,7.917497253,0.0049063,0,2014-12-14 22:00:00,4.456032482
0,250.3824997,6.824998474,0.0047079,0,2014-12-14 23:00:00,4.364500304
0,246.909996,5.734986877,0.0045096,0,2014-12-15 00:00:00,4.269033819
0,246.909996,5.167497253,0.0044166,0,2014-12-15 01:00:00,4.205567693
0,246.9124985,4.597543335,0.0043237,0,2014-12-15 02:00:00,4.176934458
0,246.4275017,4.025003052,0.0042307,0,2014-12-15 03:00:00,4.183835678
0,246.4325027,3.890000916,0.0041682,0,2014-12-15 04:00:00,4.04441592
0,246.4325027,3.750001526,0.0041056,0,2014-12-15 05:00:00,3.915757483
0,245.8900032,3.615045166,0.004043,0,2014-12-15 06:00:00,3.788621972
0,245.8950005,3.31749115,0.0039729,0,2014-12-15 07:00:00,3.809567696
0,245.8950005,3.015000916,0.0039026,0,2014-12-15 08:00:00,3.835076681
0,240.3424988,2.717538452,0.0038325,0,2014-12-15 09:00:00,3.85871256
74.8220005,240.3400002,4.452531433,0.0040491,0,2014-12-15 10:00:00,3.74750324
212.5399971,240.3325005,6.189996338,0.0042658,0,2014-12-15 11:00:00,3.642850858
359.776001,260.3274994,7.924996948,0.0044823,0,2014-12-15 12:00:00,3.54965574
451.3440018,260.3249969,9.502503967,0.0046115,0,2014-12-15 13:00:00,2.762852798
483.7549973,260.3199921,11.08500061,0.0047408,0,2014-12-15 14:00:00,1.998364953
469.5099945,267.7949905,12.66500244,0.00487,0,2014-12-15 15:00:00,1.303365839
397.8789978,267.7899933,12.88003693,0.0049321,0,2014-12-15 16:00:00,0.808196282
294.2409973,267.7924957,13.09504852,0.0049944,0,2014-12-15 17:00:00,1.48914616
108.460001,253.3650017,13.31000671,0.0050566,0,2014-12-15 18:00:00,2.527706483
0,253.3724976,11.42250214,0.0049437,0,2014-12-15 19:00:00,2.363929437
0,253.3774986,9.537538147,0.004831,0,2014-12-15 20:00:00,2.257611997
0,241.3975029,7.652497864,0.0047182,0,2014-12-15 21:00:00,2.211024884
0,241.4000015,6.774995422,0.0045986,0,2014-12-15 22:00:00,2.562212261
0,241.4000015,5.895043945,0.004479,0,2014-12-15 23:00:00,2.917057629
0,237.7599983,5.017503357,0.0043596,0,2014-12-16 00:00:00,3.271161864
0,237.7624969,4.52250061,0.0042505,0,2014-12-16 01:00:00,3.353751649
0,237.7625008,4.029992676,0.0041416,0,2014-12-16 02:00:00,3.468106456
0,250.5275002,3.532502747,0.0040326,0,2014-12-16 03:00:00,3.615497852
0,250.5249977,3.342538452,0.0039987,0,2014-12-16 04:00:00,3.588850846
0,250.5249977,3.160043335,0.0039648,0,2014-12-16 05:00:00,3.564015445
0,290.6674957,2.972505188,0.0039308,0,2014-12-16 06:00:00,3.540088289
0,290.6624908,3.429994202,0.0040322,0,2014-12-16 07:00:00,3.420881665
0,290.659996,3.889993286,0.0041336,0.006096,2014-12-16 08:00:00,3.330544256
0,344.5224991,4.352502441,0.004235,0,2014-12-16 09:00:00,3.276097082
48.09399986,344.5124969,5.647538757,0.004522,0,2014-12-16 10:00:00,3.254842516
138.7360039,344.5100021,6.942498779,0.004809,0.018288,2014-12-16 11:00:00,3.281277434
119.3240013,344.3899918,8.237504578,0.0050959,0,2014-12-16 12:00:00,3.35235083
149.9080048,344.3849945,8.534997559,0.0054478,0,2014-12-16 13:00:00,4.052969564
160.8300018,344.3850021,8.832498169,0.0057998,0,2014-12-16 14:00:00,4.757352871
200.8359985,332.4700012,9.129998779,0.0061517,0,2014-12-16 15:00:00,5.46386312
170.3069992,332.4700012,9.195001221,0.0063259,0,2014-12-16 16:00:00,5.13250964
126.0740013,332.4649963,9.259996033,0.0065004,0,2014-12-16 17:00:00,4.827437871
46.55200005,334.7399979,9.32253418,0.0066746,0,2014-12-16 18:00:00,4.539917465
0,334.7450104,8.785005188,0.0066346,0,2014-12-16 19:00:00,4.084949541
0,334.7475052,8.252503967,0.0065946,0,2014-12-16 20:00:00,3.628698968
0,314.0924988,7.714997864,0.0065545,0,2014-12-16 21:00:00,3.176500644
0,314.0924988,7.454995728,0.0063197,0,2014-12-16 22:00:00,2.715955294
0,314.097496,7.200006104,0.0060847,0,2014-12-16 23:00:00,2.401781879
0,287.4325409,6.942506409,0.0058497,0,2014-12-17 00:00:00,2.281650986
0,287.4300385,6.44249115,0.0056261,0,2014-12-17 01:00:00,2.783124344
0,287.4325409,5.942498779,0.0054025,0,2014-12-17 02:00:00,3.648741208
0,266.1075058,5.439988708,0.0051789,0,2014-12-17 03:00:00,4.67814138
0,266.1075058,5.165002441,0.005074,0,2014-12-17 04:00:00,4.837543241
0,266.1074982,4.889993286,0.0049694,0,2014-12-17 05:00:00,4.997192443
0,270.1300049,4.612496948,0.0048646,0,2014-12-17 06:00:00,5.154639216
0,270.1300049,4.589990234,0.0048429,0,2014-12-17 07:00:00,5.346773004
0,270.1300049,4.567506409,0.0048211,0,2014-12-17 08:00:00,5.538773617
0,244.4124985,4.540002441,0.0047993,0,2014-12-17 09:00:00,5.727452667
71.1779995,244.4100037,5.440003967,0.0047226,0,2014-12-17 10:00:00,5.516604502
208.4860001,244.407505,6.337495422,0.0046459,0,2014-12-17 11:00:00,5.303479937
352.6200027,255.4550018,7.235002136,0.0045692,0,2014-12-17 12:00:00,5.088986176
443.6360016,255.454998,8.14750061,0.0044785,0,2014-12-17 13:00:00,5.472397254
476.385994,255.4524994,9.059991455,0.0043879,0,2014-12-17 14:00:00,5.872406256
459.8329926,267.9075394,9.975,0.0042974,0,2014-12-17 15:00:00,6.282523909
390.2759933,267.9075394,10.27253876,0.0042229,0,2014-12-17 16:00:00,6.290143489
289.2430038,267.9075394,10.56749878,0.0041483,0,2014-12-17 17:00:00,6.352738124
111.4600029,254.3925018,10.86499939,0.0040737,0,2014-12-17 18:00:00,6.47547544
0,254.4000015,9.390000916,0.0040395,0,2014-12-17 19:00:00,5.986636174
0,254.4025002,7.915002441,0.0040052,0,2014-12-17 20:00:00,5.510481397
0,234.3049965,6.442536926,0.0039711,0,2014-12-17 21:00:00,5.056189817
0,234.3100014,5.439996338,0.0037416,0,2014-12-17 22:00:00,4.871648278
0,234.3150063,4.432496643,0.0035118,0,2014-12-17 23:00:00,4.726501083
0,228.6450043,3.430001831,0.0032821,0,2014-12-18 00:00:00,4.613372568
0,228.6474991,2.742501831,0.0032443,0,2014-12-18 01:00:00,4.764966638
0,228.6499977,2.05249939,0.0032066,0,2014-12-18 02:00:00,4.932226254
0,221.0750008,1.362542725,0.0031688,0,2014-12-18 03:00:00,5.109855679
0,221.0774994,0.597535706,0.0031006,0,2014-12-18 04:00:00,5.159051472
0,221.0774994,-0.170004272,0.0030325,0,2014-12-18 05:00:00,5.226725836
0,219.4724998,-0.937490845,0.0029643,0,2014-12-18 06:00:00,5.301947807
0,219.4749985,-1.269995117,0.002916,0,2014-12-18 07:00:00,4.869707389
0,219.4724998,-1.594999695,0.0028679,0,2014-12-18 08:00:00,4.441446845
0,233.3274994,-1.925001526,0.0028196,0,2014-12-18 09:00:00,4.017810409
68.43200111,233.3224983,-0.287496948,0.0027465,0,2014-12-18 10:00:00,3.690232038
203.4779968,233.3199997,1.357545471,0.0026734,0,2014-12-18 11:00:00,3.367137169
344.076004,245.4400024,2.995004272,0.0026002,0,2014-12-18 12:00:00,3.05036265
433.4959946,245.4375,4.389993286,0.0026164,0,2014-12-18 13:00:00,3.032235202
465.9279938,245.4300003,5.784997559,0.0026327,0,2014-12-18 14:00:00,3.011000728
345.7089996,282.609993,7.180039978,0.0026488,0,2014-12-18 15:00:00,2.995823079
293.6670074,282.609993,7.237504578,0.00268,0,2014-12-18 16:00:00,2.753008663
217.9069977,282.609993,7.295007324,0.0027114,0,2014-12-18 17:00:00,2.51019544
66.99999809,304.5050354,7.352502441,0.0027425,0,2014-12-18 18:00:00,2.266197287
0,304.5050049,6.487504578,0.0027951,0,2014-12-18 19:00:00,2.226524762
0,304.5074997,5.627503967,0.0028478,0,2014-12-18 20:00:00,2.188498354
0,313.2750015,4.762498474,0.0029004,0,2014-12-18 21:00:00,2.159202679
0,313.2799988,4.454995728,0.0027771,0,2014-12-18 22:00:00,2.546351576
0,313.2824936,4.147492981,0.002654,0,2014-12-18 23:00:00,2.955810029
0,310.1900406,3.837541199,0.0025308,0,2014-12-19 00:00:00,3.376990106
0,310.1900406,3.467492676,0.0025354,0,2014-12-19 01:00:00,3.27087624
0,310.1925049,3.097497559,0.0025401,0,2014-12-19 02:00:00,3.255399397
0,297.8925018,2.727502441,0.0025444,0,2014-12-19 03:00:00,3.339461041
0,297.8925018,2.500009155,0.002549,0,2014-12-19 04:00:00,3.344171175
0,297.8949966,2.27250061,0.0025536,0,2014-12-19 05:00:00,3.347065882
0,280.4200058,2.045045471,0.002558,0,2014-12-19 06:00:00,3.356174377
0,280.4225006,1.437501526,0.0025633,0,2014-12-19 07:00:00,3.544686126
0,280.4249954,0.827539062,0.0025687,0,2014-12-19 08:00:00,3.740008333
0,260.380043,0.217492676,0.0025738,0,2014-12-19 09:00:00,3.937026994
59.17000008,260.375,1.260041809,0.0025714,0,2014-12-19 10:00:00,3.763669331
178.5699997,260.3725052,2.302545166,0.0025691,0,2014-12-19 11:00:00,3.593278393
333.0039978,254.9875031,3.344995117,0.0025668,0,2014-12-19 12:00:00,3.417181759
420.1279984,254.9850006,4.314996338,0.002649,0,2014-12-19 13:00:00,4.043466934
451.9820099,254.9799957,5.282540894,0.0027311,0,2014-12-19 14:00:00,4.666551836
466.1279984,247.0024986,6.247499084,0.0028134,0,2014-12-19 15:00:00,5.288284911
396.2900009,247.0024948,6.524995422,0.0028602,0,2014-12-19 16:00:00,4.836620712
294.4309998,247.0024948,6.802507019,0.0029072,0,2014-12-19 17:00:00,4.395916434
114.4759979,237.9675026,7.080003357,0.0029541,0,2014-12-19 18:00:00,3.966598799
0.02,237.9724998,5.755044556,0.0029219,0,2014-12-19 19:00:00,3.544986732
0,237.9750023,4.427507019,0.0028895,0,2014-12-19 20:00:00,3.177491163
0,224.5224991,3.102494812,0.0028572,0,2014-12-19 21:00:00,2.865015334
0,224.5224991,2.449998474,0.0027662,0,2014-12-19 22:00:00,2.502171582
0,224.5275002,1.802537537,0.0026754,0,2014-12-19 23:00:00,2.207560842
0,228.9675026,1.14499054,0.0025845,0,2014-12-20 00:00:00,2.017357481
0,228.9725037,0.734994507,0.0025875,0,2014-12-20 01:00:00,1.981200833
0,228.9700012,0.322503662,0.0025906,0,2014-12-20 02:00:00,2.035153583
0,244.7224998,-0.0875,0.0025937,0,2014-12-20 03:00:00,2.180166434
0,244.7224998,-0.302503967,0.0026063,0,2014-12-20 04:00:00,2.101466742
0,244.7224998,-0.514997864,0.0026187,0,2014-12-20 05:00:00,2.260731439
0,271.5500488,-0.730001831,0.0026313,0,2014-12-20 06:00:00,2.614125052
0,271.5500488,-0.820005798,0.0027319,0,2014-12-20 07:00:00,2.450654274
0,271.5500488,-0.91499939,0.0028326,0,2014-12-20 08:00:00,2.370456196
0,297.2325058,-1.005003357,0.0029332,0,2014-12-20 09:00:00,2.380894007
18.78800011,297.2300034,-0.295004272,0.0028809,0,2014-12-20 10:00:00,2.10182215
57.51399994,297.2300415,0.409997559,0.0028285,0,2014-12-20 11:00:00,1.825618034
72.77599716,316.597496,1.120004272,0.0027761,0,2014-12-20 12:00:00,1.566263475
91.93599892,316.597496,1.572496033,0.0027922,0,2014-12-20 13:00:00,1.216215931
98.98299789,316.597496,2.02250061,0.0028082,0,2014-12-20 14:00:00,0.862503635
143.7259979,314.3875046,2.477502441,0.0028242,0,2014-12-20 15:00:00,0.525267779
122.2959995,314.3875046,2.692498779,0.0028785,0,2014-12-20 16:00:00,1.106192798
90.98099899,314.3875046,2.909997559,0.002933,0,2014-12-20 17:00:00,1.733526017
54.5720005,296.5074921,3.125001526,0.0029872,0,2014-12-20 18:00:00,2.371303689
0.116000002,296.5124969,2.369996643,0.003026,0,2014-12-20 19:00:00,2.190326745
0,296.5125427,1.620004272,0.0030649,0,2014-12-20 20:00:00,2.073953039
0,310.6125031,0.86499939,0.0031036,0,2014-12-20 21:00:00,2.024519989
0,310.6125031,0.825036621,0.0031719,0,2014-12-20 22:00:00,1.893109223
0,310.6125031,0.782495117,0.0032399,0,2014-12-20 23:00:00,1.776367424
0,291.6974945,0.744996643,0.003308,0,2014-12-21 00:00:00,1.68329477
0,291.6999969,0.467492676,0.0032834,0,2014-12-21 01:00:00,1.312097537
0,291.7024994,0.192498779,0.0032588,0,2014-12-21 02:00:00,0.938516103
0,275.7050018,-0.084997559,0.0032342,0,2014-12-21 03:00:00,0.570531554
0,275.7074966,-0.189993286,0.0032451,0,2014-12-21 04:00:00,0.706085161
0,275.7074966,-0.295004272,0.003256,0,2014-12-21 05:00:00,1.076432192
0,292.8600006,-0.4,0.0032669,0,2014-12-21 06:00:00,1.515276352
0,292.8600006,-0.51000824,0.0032799,0,2014-12-21 07:00:00,1.177308891
0,292.8600006,-0.620001221,0.0032927,0,2014-12-21 08:00:00,0.836809428
0,262.3274994,-0.729956055,0.0033058,0,2014-12-21 09:00:00,0.502157839
58.45499992,262.3225021,0.485002136,0.0033283,0,2014-12-21 10:00:00,0.096501296
181.5399971,262.3199997,1.699998474,0.0033505,0,2014-12-21 11:00:00,0.686995271
324.7679977,262.8700027,2.915002441,0.0033731,0,2014-12-21 12:00:00,1.277913354
410.8080063,262.8650055,4.232507324,0.0034708,0,2014-12-21 13:00:00,1.238875494
442.7769928,262.8600006,5.547502136,0.0035687,0,2014-12-21 14:00:00,1.327226911
433.3180084,271.4574966,6.862496948,0.0036665,0,2014-12-21 15:00:00,1.525157787
369.0209961,271.4574966,6.982499695,0.0037222,0,2014-12-21 16:00:00,1.734050534
274.9309998,271.4550476,7.097505188,0.0037775,0,2014-12-21 17:00:00,2.064922842
105.696003,272.8950119,7.214997864,0.0038332,0,2014-12-21 18:00:00,2.474385027
0.76000002,272.902504,5.992547607,0.0038388,0,2014-12-21 19:00:00,2.700462917
0,272.9100418,4.77250061,0.0038441,0,2014-12-21 20:00:00,2.942708186
0,261.2149963,3.549996948,0.0038496,0,2014-12-21 21:00:00,3.199165924
0,261.2174988,2.805001831,0.0037777,0,2014-12-21 22:00:00,3.12133183
0,261.220005,2.062501526,0.0037057,0,2014-12-21 23:00:00,3.044579208
0,280.4499969,1.31749115,0.0036337,0,2014-12-22 00:00:00,2.973695113
0,280.4499969,1.447496033,0.0036635,0,2014-12-22 01:00:00,2.881251926
0,280.4524994,1.580041504,0.0036934,0,2014-12-22 02:00:00,2.808088794
0,301.5625381,1.714997864,0.0037232,0,2014-12-22 03:00:00,2.756576257
0,301.5625381,1.487496948,0.003778,0,2014-12-22 04:00:00,2.961445005
0,301.5600052,1.264993286,0.0038327,0,2014-12-22 05:00:00,3.18750104
0,316.4900055,1.0375,0.0038875,0,2014-12-22 06:00:00,3.432382626
0,316.4900055,0.922502136,0.0038495,0,2014-12-22 07:00:00,3.428593028
0,316.4925079,0.807496643,0.0038115,0,2014-12-22 08:00:00,3.424212535
0,321.202507,0.692506409,0.0037734,0,2014-12-22 09:00:00,3.429173532
16.97099972,321.20504,0.979997253,0.0037812,0,2014-12-22 10:00:00,3.403513765
53.42999935,321.2000351,1.272492981,0.0037891,0.012192,2014-12-22 11:00:00,3.483685174
95.10400009,324.9325485,1.559999084,0.0037969,0.018288,2014-12-22 12:00:00,3.659560274
120.4440002,324.9349899,1.722497559,0.0038778,0.012192,2014-12-22 13:00:00,3.457731402
129.9159966,324.9349899,1.884996033,0.0039587,0,2014-12-22 14:00:00,3.253583575
143.8150024,331.4974976,2.042497253,0.0040397,0,2014-12-22 15:00:00,3.053625008
122.5890007,331.4974976,2.342500305,0.0041165,0,2014-12-22 16:00:00,3.103524156
91.46699905,331.4950027,2.642495728,0.0041936,0.006096,2014-12-22 17:00:00,3.154778124
34.19999933,325.7874985,2.942506409,0.0042705,0,2014-12-22 18:00:00,3.203903874
0.540000007,325.7874985,2.684999084,0.0042604,0.006096,2014-12-22 19:00:00,3.325561906
0,325.7874985,2.430001831,0.0042503,0,2014-12-22 20:00:00,3.448486939
0,288.9524918,2.172502136,0.0042402,0,2014-12-22 21:00:00,3.577625847
0,288.9550018,1.487496948,0.004132,0,2014-12-22 22:00:00,3.415787793
0,288.9599991,0.799996948,0.0040237,0,2014-12-22 23:00:00,3.265801055
0,288.6574936,0.112496948,0.0039154,0,2014-12-23 00:00:00,3.11533404
0,288.6549911,0.339997864,0.003924,0,2014-12-23 01:00:00,2.84257151
0,288.6524963,0.565003967,0.0039326,0,2014-12-23 02:00:00,2.571976415
0,321.0749969,0.789994812,0.003941,0,2014-12-23 03:00:00,2.31536173
0,321.0749969,0.982507324,0.0039613,0.006096,2014-12-23 04:00:00,2.12134686
0,321.0724945,1.169999695,0.0039814,0.073152,2014-12-23 05:00:00,1.934794908
0,335.0500031,1.362496948,0.0040016,0,2014-12-23 06:00:00,1.757421762
0,335.0500031,1.597497559,0.0040652,0.012192,2014-12-23 07:00:00,1.606755268
0,335.0475006,1.829995728,0.0041288,0.018288,2014-12-23 08:00:00,1.465923349
0,339.9500046,2.064996338,0.0041924,0,2014-12-23 09:00:00,1.335159139
32.94799995,339.9475021,3.052545166,0.0043415,0,2014-12-23 10:00:00,1.196779645
105.1040001,339.9399948,4.044999695,0.0044904,0,2014-12-23 11:00:00,1.221213544
227.9240036,333.6774979,5.034997559,0.0046394,0,2014-12-23 12:00:00,1.394052116
289.0080032,333.672493,6.357545471,0.0049962,0,2014-12-23 13:00:00,0.762774546
312.0039978,333.6650009,7.680001831,0.0053531,0,2014-12-23 14:00:00,0.296331731
